id,link,content,start_time,end_time,programme_id,programme_date
"Xw09-W0BCKkHyZ2vo8JO","http://www.rtve.es/v/5298219/?t=00h29m49s","-Y también prestar atención sobre todo a niños, niñas y también a personas mayores que puedan ser más vulnerables.",1789,1794,5298219,"2019-06-25T21:00:00+00:00"
"6Q08-W0BCKkHyZ2vDnAV","http://www.rtve.es/v/5297352/?t=00h28m03s","Además, los españoles han envejecido diez años en las últimas cuatro décadas.",1683,1686,5297352,"2019-06-25T15:00:00+00:00"
"Lg9H-W0BCKkHyZ2vx_lf","http://www.rtve.es/v/5295558/?t=00h57m05s","Con la Regata de superyates más longeva de Europa que se ha disputado en la Bahia de Palma.",3425,3429,5295558,"2019-06-24T15:00:00+00:00"
"FBBI-W0BCKkHyZ2vOBf7","http://www.rtve.es/v/5291948/?t=00h26m46s","La enfermedad y el envejecimiento las trajeron aquí donde esperaban recibir los cuidados que necesitan y que según nos cuentan no tienen.",1606,1609,5291948,"2019-06-22T15:00:00+00:00"
"pQ0--W0BCKkHyZ2vQuYB","http://www.rtve.es/v/5290679/?t=00h53m23s","Julia Hawkins es seguramente la deportista mas longeva de siempre.",3203,3210,5290679,"2019-06-21T21:00:00+00:00"
"DA08-W0BCKkHyZ2vuZaX","http://www.rtve.es/v/5285097/?t=00h02m46s","La tasa de fertilidad disminuirá, según el pronóstico, pero aumenta la esperanza de vida y la población mundial envejece.",166,170,5285097,"2019-06-17T21:00:00+00:00"
"CA08-W0BCKkHyZ2vvJeW","http://www.rtve.es/v/5285097/?t=00h34m23s","Es decir, se espera un envejecimiento de la población mundial.",2063,2069,5285097,"2019-06-17T21:00:00+00:00"
"8g5A-W0BCKkHyZ2vY2b5","http://www.rtve.es/v/5283482/?t=00h24m47s","Se calcula que en el mundo hay 120 niños que padecen progeria, una enfermedad tipificada como ultrarara, que provoca envejecimiento prematuro.",1487,1490,5283482,"2019-06-16T21:00:00+00:00"
"-g5A-W0BCKkHyZ2vZGYb","http://www.rtve.es/v/5283482/?t=00h25m26s","Una enfermedad ultrarara que acelera el envejecimiento y provoca la muerte.",1526,1530,5283482,"2019-06-16T21:00:00+00:00"
"oQ08-W0BCKkHyZ2vA20f","http://www.rtve.es/v/5281811/?t=00h39m25s","El año pasado atendimos a más de 3500 personas mayores frían una situación de maltrato.",2365,2369,5281811,"2019-06-15T15:00:00+00:00"
"qA08-W0BCKkHyZ2vA20z","http://www.rtve.es/v/5281811/?t=00h40m06s","Estamos pidiendo la modificación de la definición de vejez Un día para reflexionar y romper un silencio que les ayudaría a envejecer con la dignidad que merecen.",2406,2408,5281811,"2019-06-15T15:00:00+00:00"
"uQ0--W0BCKkHyZ2voPoS","http://www.rtve.es/v/5273888/?t=00h27m15s","La sanidad, la atención a las personas mayores y dependientes, la educación y la vivienda.",1635,1642,5273888,"2019-06-11T15:00:00+00:00"
"qg9F-W0BCKkHyZ2vLW18","http://www.rtve.es/v/5252019/?t=00h46m40s","Los anillos solamente son un cacharro bañado en oro, o en lo que sea, cuando lo sagrado es el amor que es cambiante, fluctuante, diverso, no es único, envejece, renace.",2800,2808,5252019,"2019-05-30T21:00:00+00:00"
"Pw9F-W0BCKkHyZ2vnIbb","http://www.rtve.es/v/5250222/?t=00h42m52s","Después de cuarenta años sobre los escenarios, nos confiesan el secreto de su longevidad.",2572,2576,5250222,"2019-05-29T21:00:00+00:00"
"0A9H-W0BCKkHyZ2vIdLe","http://www.rtve.es/v/5246372/?t=00h01m21s","El Banco de España pide a los políticos que hagan cuanto antes la reforma de las pensiones porque en 30 años se duplicará el número de personas mayores de 65 años.",81,84,5246372,"2019-05-28T15:00:00+00:00"
"Ug9H-W0BCKkHyZ2vI9N1","http://www.rtve.es/v/5246372/?t=00h17m27s","El país envejece y hace saltar las alarmas en el Banco de España.",1047,1050,5246372,"2019-05-28T15:00:00+00:00"
"4A9H-W0BCKkHyZ2vJdMg","http://www.rtve.es/v/5246372/?t=00h32m42s","Un alimento fundamental en la infancia y la adolescencia, pero también para las mujeres embarazadas y durante el envejecimiento.",1962,1967,5246372,"2019-05-28T15:00:00+00:00"
"5Q9H-W0BCKkHyZ2vJdMu","http://www.rtve.es/v/5246372/?t=00h33m36s","Y son básicos en la infancia y la adolescencia, pero también son importantes en la edad adulta y en el envejecimiento.",2016,2020,5246372,"2019-05-28T15:00:00+00:00"
"Sw4_-W0BCKkHyZ2vqjkB","http://www.rtve.es/v/5233400/?t=00h40m08s","Cómo envejecer con calidad de vida.",2408,2411,5233400,"2019-05-22T15:00:00+00:00"
"UA4_-W0BCKkHyZ2vqjkP","http://www.rtve.es/v/5233400/?t=00h40m30s","Japón, Francia y España son las poblaciones más envejecidas.",2430,2434,5233400,"2019-05-22T15:00:00+00:00"
"WA4_-W0BCKkHyZ2vqjko","http://www.rtve.es/v/5233400/?t=00h41m40s","En lo que todos coinciden es en que el envejecimiento de la población es un éxito, solo que hay que aprender cómo aprovechar los múltiples talentos de los mayores.",2500,2503,5233400,"2019-05-22T15:00:00+00:00"
"Dg07-W0BCKkHyZ2va0zh","http://www.rtve.es/v/5224802/?t=00h22m22s","Y por primera vez en nuestra historia hemos superado el medio millón de personas mayores de 90 años.",1342,1344,5224802,"2019-05-19T21:00:00+00:00"
"EA07-W0BCKkHyZ2va0zv","http://www.rtve.es/v/5224802/?t=00h22m32s","Josefa es la mujer más longeva que vive en España y como ven a sus 112 años sigue siendo presumida.",1352,1355,5224802,"2019-05-19T21:00:00+00:00"
"yQ9D-W0BCKkHyZ2vdxLA","http://www.rtve.es/v/5224232/?t=00h24m28s","Josefa es la segunda mujer más longeva de España.",1468,1473,5224232,"2019-05-19T15:00:00+00:00"
"RA9G-W0BCKkHyZ2vGqPv","http://www.rtve.es/v/5164888/?t=00h07m16s","La OCDE advierte de que la calidad de los puestos de trabajo en España puede empeorar y, que la precariedad puede agudizar las diferencias en el caso de mujeres, jóvenes y personas mayores sin cualificación.",436,440,5164888,"2019-04-25T15:00:00+00:00"
"uQ0--W0BCKkHyZ2vsP9D","http://www.rtve.es/v/5149472/?t=00h22m55s","Lo ha dicho en su primera visita a Castilla-La Mancha, en un acto en el que se ha dirigido especialmente a las personas mayores Casado se presenta en Ciudad Real como el candidato de la clase media, de los colectivos más desfavorecidos.",1375,1379,5149472,"2019-04-16T15:00:00+00:00"
"Sw08-W0BCKkHyZ2vlIsL","http://www.rtve.es/v/5143181/?t=00h23m47s","Personas mayores cuidando de otros mayores.",1427,1431,5143181,"2019-04-14T21:00:00+00:00"
"Vw08-W0BCKkHyZ2vlIsz","http://www.rtve.es/v/5143181/?t=00h24m36s","En España ya hay más de dos millones de personas mayores que viven solas.",1476,1480,5143181,"2019-04-14T21:00:00+00:00"
"jxBI-W0BCKkHyZ2vmyi_","http://www.rtve.es/v/5135435/?t=00h48m20s","El teatro, dice, es el único amante que no la ha decepcionado y el que le ha permitido envejecer con dignidad.",2900,2903,5135435,"2019-04-11T15:00:00+00:00"
"eg08-W0BCKkHyZ2vtJSX","http://www.rtve.es/v/5121657/?t=00h17m05s","María Blanco De hecho, hemos visto a muchísimas personas jóvenes, y personas mayores muy emocionadas, porque dicen que llevan décadas poder ejercer su derecho al voto.",1025,1029,5121657,"2019-04-05T15:00:00+00:00"
"pw9F-W0BCKkHyZ2vbH4s","http://www.rtve.es/v/5108710/?t=00h30m25s","Herramientas que también pueden ser muy útiles para personas mayores e incluso para deportistas de élite facilitándoles la composición de los medicamentos y si podrían dar positivo en dopaje o no.",1825,1829,5108710,"2019-03-31T21:00:00+00:00"
"9A5A-W0BCKkHyZ2vFlRT","http://www.rtve.es/v/5108180/?t=00h00m41s","Es una población que está envejeciendo Nuestra zona es agrícola yganadera y se está marchando la gente.",41,47,5108180,"2019-03-31T15:00:00+00:00"
"Tg9G-W0BCKkHyZ2vQa7R","http://www.rtve.es/v/5104058/?t=00h13m37s","El Gobierno justifica la decisión por el envejecimiento, dice, de la plantilla del sector público, cuya media de edad está en los 52 años, diez puntos por encima de la media de la población activa.",817,821,5104058,"2019-03-29T21:00:00+00:00"
"Eg5A-W0BCKkHyZ2vJlj-","http://www.rtve.es/v/5103281/?t=00h05m07s","El envejecimiento de la plantilla, 10 puntos por encima de la población activa.",307,311,5103281,"2019-03-29T15:00:00+00:00"
"Gg0--W0BCKkHyZ2vhfQp","http://www.rtve.es/v/5098478/?t=00h09m23s","El envejecimiento de la plantilla de la función pública es, según el Gobierno, uno de los motivos de esta oferta, que tendrá coste cero.",563,566,5098478,"2019-03-27T21:00:00+00:00"
"Xw5B-W0BCKkHyZ2vWpxV","http://www.rtve.es/v/5097550/?t=00h08m48s","El sindicato de funcionarios CSIF señala que la plantilla de la Administración General del Estado está muy envejecida, con 32 mil empleados a las puertas de la jubilación.",528,532,5097550,"2019-03-27T15:00:00+00:00"
"Nw5A-W0BCKkHyZ2vQl7U","http://www.rtve.es/v/5075718/?t=00h36m01s","Las personas mayores vivieron una familia con mayor estabilidad.",2161,2168,5075718,"2019-03-19T21:00:00+00:00"
"vQ4_-W0BCKkHyZ2vtjw6","http://www.rtve.es/v/5073680/?t=00h29m54s","En el momento de su clausura la residencia acogía a cinco personas mayores.",1794,1797,5073680,"2019-03-18T21:00:00+00:00"
"KBBI-W0BCKkHyZ2v4z1k","http://www.rtve.es/v/5070760/?t=00h02m24s","Este jueves TVE estrena la temporada número 20 de 'Cuéntame como pasó', la serie más longeva de la televisión en España.",144,146,5070760,"2019-03-17T21:00:00+00:00"
"JxBI-W0BCKkHyZ2v5j7f","http://www.rtve.es/v/5070760/?t=00h33m46s","EMPEZAR CON LA PRIMERA Y TERMINAR CON LA DE ANA TORROJA La serie más longeva de la televisión vuelve el jueves a la 1 de Televisión Española.",2026,2029,5070760,"2019-03-17T21:00:00+00:00"
"-w5C-W0BCKkHyZ2vcNQc","http://www.rtve.es/v/5070199/?t=00h32m41s","Pero, para muchas personas mayores, como nuestros siguientes protagonistas, esta historia no es una película, sino una realidad.",1961,1964,5070199,"2019-03-17T15:00:00+00:00"
"UQ4_-W0BCKkHyZ2vOh-1","http://rtve.es/v/5040652?t=00h40m01s","Hay seis detenidos y nueve investigados por maltratar y robar a personas mayores.",2401,2404,5040652,"2019-03-07T15:00:00+00:00"
"uw9E-W0BCKkHyZ2v6Voo","http://rtve.es/v/5030379?t=00h18m24s","Ya lo oyen, un matrimonio de personas mayores ha fallecido en el incendio de su edificio en el barrio de Les Corts en Barcelona.",1104,1107,5030379,"2019-03-03T15:00:00+00:00"
"WQ9G-W0BCKkHyZ2vMamf","http://rtve.es/v/5028133?t=00h27m33s","En muchos lugares de España y árboles longevos, con historia.",1653,1656,5028133,"2019-03-02T15:00:00+00:00"
"YQ09-W0BCKkHyZ2vq8Sh","http://rtve.es/v/5019362?t=00h39m16s","La ONG 'Grandes Amigos' lanza una nueva campaña para alertar sobre el gran número de personas mayores que viven solas en España.",2356,2359,5019362,"2019-02-27T15:00:00+00:00"
"Yw09-W0BCKkHyZ2vq8So","http://rtve.es/v/5019362?t=00h39m30s","La ONG busca nuevos voluntarios dispuestos a compartir algo de tiempo libre con alguna de las dos millones de personas mayores que viven solas en España.",2370,2374,5019362,"2019-02-27T15:00:00+00:00"
"Iw5C-W0BCKkHyZ2vNMjt","http://rtve.es/v/5011760?t=00h03m00s","Es la aplicación más usada en España, la red social de las personas mayores y también la que genera mayor dependencia del móvil.",180,184,5011760,"2019-02-24T21:00:00+00:00"
"Gg9F-W0BCKkHyZ2vI2t4","http://rtve.es/v/5007361?t=00h25m07s","En Galicia uno de los pazos del narcotraficante gallego Marcial Dorado ha pasado a manos del ayuntamiento de Vilagarcía de Arousa que lo convertirá en un centro para personas mayores.",1507,1509,5007361,"2019-02-22T21:00:00+00:00"
"SA9H-W0BCKkHyZ2vrfJG","http://rtve.es/v/5006518?t=00h02m36s","Es la casa Jauregúizar, decomisada a un narcotraficante, y que ha comprado el ayuntamiento de Vilagarcía de Arousa para destinarla a las personas mayores.",156,160,5006518,"2019-02-22T15:00:00+00:00"
"tiD8-W0BCKkHyZ2vAdpp","http://rtve.es/v/4999560?t=00h03m18s","Sammy Basso es un joven italiano que sufre un síndrome que le hace envejecer a gran velocidad.",198,202,4999560,"2019-02-19T21:00:00+00:00"
"pyD8-W0BCKkHyZ2vBNuG","http://rtve.es/v/4999560?t=00h34m20s","Envejecer a gran velocidad es lo que pasa a Sammy Basso, un joven italiano de 23 años que está colaborando en un estudio pionero.",2060,2064,4999560,"2019-02-19T21:00:00+00:00"
"qiD8-W0BCKkHyZ2vBNuP","http://rtve.es/v/4999560?t=00h34m43s","Su cuerpo envejece a pasos agigantados y hasta ahora nadie podía frenar este proceso.",2083,2087,4999560,"2019-02-19T21:00:00+00:00"
"ryD8-W0BCKkHyZ2vBNuj","http://rtve.es/v/4999560?t=00h35m35s","Sammy va a continuar sus estudios en biología molecular para seguir investigando, para conseguir que historias como ésta que narran el envejecimiento prematuro, no formen parte de los telediarios y se queden para las películas de Hollywood.",2135,2138,4999560,"2019-02-19T21:00:00+00:00"
"VCYW-m0BCKkHyZ2vi7Kw","http://rtve.es/v/4998572?t=00h01m53s","Hemos hablado con Sammy Basso, un científico italiano de 23 años, que participa en una investigación contra su propia enfermedad que le provoca un envejecimiento acelerado.",113,117,4998572,"2019-02-19T15:00:00+00:00"
"GyYW-m0BCKkHyZ2vj7OY","http://rtve.es/v/4998572?t=00h30m11s","Tiene 23 años y sufre un síndrome que le hace envejecer a gran velocidad.",1811,1814,4998572,"2019-02-19T15:00:00+00:00"
"HiYW-m0BCKkHyZ2vj7Oh","http://rtve.es/v/4998572?t=00h30m35s","Nos dice Sammy Basso, hablamos con él por Skype, que es una de las personas más longevas con síndromede progeria.",1835,1838,4998572,"2019-02-19T15:00:00+00:00"
"IiYW-m0BCKkHyZ2vj7Ov","http://rtve.es/v/4998572?t=00h31m03s","Hay poca investigación sobre esta enfermedad pero él, que es biólogo, ha participado en un estudio pionero lo que supondría un avance para las más de 150 personas de todo el mundo que envejecen de forma prematura.",1863,1866,4998572,"2019-02-19T15:00:00+00:00"
"KSYW-m0BCKkHyZ2vj7PY","http://rtve.es/v/4998572?t=00h31m47s","Confía en que la cura de su enfermedad está cerca; y películas como esta, que narran la vida de personas que envejecen rápidamente, solo se quede para ciencia ficción.",1907,1912,4998572,"2019-02-19T15:00:00+00:00"
"gigc-m0BCKkHyZ2vbRmx","http://rtve.es/v/4995881?t=00h39m30s","El ejercicio puede revertir la pérdida de movilidad de las personas mayores.",2370,2373,4995881,"2019-02-18T15:00:00+00:00"
"Wicb-m0BCKkHyZ2vKcB2","http://rtve.es/v/4966603?t=00h32m44s","Tradicional estrenar ropa y zapatos nuevos, meter una moneda en un ravioli, o los caracteres que se pegan en las casas y que llaman a la fortuna, a la tranquilidad o a la longevidad.",1964,1970,4966603,"2019-02-03T21:00:00+00:00"
"rSYV-m0BCKkHyZ2vn3Ot","http://rtve.es/v/4963899?t=00h31m30s","A las personas mayores los expertos les dicen directamente que mejor, con viento intenso, no salgan de casa. y además de viento, nieve: la borrasca Helena ha cubierto de blanco toda la mitad norte peninsular.",1890,1894,4963899,"2019-02-01T21:00:00+00:00"
"byQO-m0BCKkHyZ2vW8P3","http://rtve.es/v/4963080?t=00h36m05s","""los toldos tenerlos bien recogidos ya que tenemos muchas intervenciones de este tipo, por el viento se sueltan y pueden llegar a romper ventanas y puede caerle esos cristales a la gente que tenemos abajo"" Hoy es un día en el que se aconseja que las personas mayores no salgan demasiado. y los paseos al bosque o al parque, mejor para otro día los árboles y ramas en mal estado desprenden fácilmente y más cosas y a pesar de que nos tienten imágenes así: máxima prudencia al cóctel viento y olas.",2165,2169,4963080,"2019-02-01T15:00:00+00:00"
"bCge-m0BCKkHyZ2vhJDk","http://rtve.es/v/4957259?t=00h02m48s","En 2050 se duplicará en España el número de personas mayores de 65 años.",168,171,4957259,"2019-01-29T15:00:00+00:00"
"myge-m0BCKkHyZ2vjJHq","http://rtve.es/v/4957259?t=00h41m17s","En 2050 nuestra sociedad será muy distinta, porque habrá casi el doble de personas mayores de 65 años.",2477,2480,4957259,"2019-01-29T15:00:00+00:00"
"oSge-m0BCKkHyZ2vjZER","http://rtve.es/v/4957259?t=00h41m56s","Es decir, que cae la fecundidad y se dispara la longevidad.",2516,2520,4957259,"2019-01-29T15:00:00+00:00"
"oige-m0BCKkHyZ2vjZEW","http://rtve.es/v/4957259?t=00h42m01s","¿Pero ese envejecimiento es malo? el tiempo es la materia específica de la vida, y la vida es lo que tenemos, la vida es lo más valioso que tenemos, y en la medida en que ganamos tiempo a través de la esperanza de vida esto es un logro humano espectacular.",2521,2525,4957259,"2019-01-29T15:00:00+00:00"
"ViUP-m0BCKkHyZ2vbAuF","http://rtve.es/v/4955793?t=00h38m11s","El cancer va vinculado al envejecimiento, son alteraciones que ocurren en las células y que van muy vinculadas al envejecimiento.",2291,2295,4955793,"2019-01-28T21:00:00+00:00"
"rSMK-m0BCKkHyZ2vvu8K","http://rtve.es/v/4955397?t=00h32m15s","El número de casos de cáncer diagnosticados sigue aumentando cada año sobre todo por el incremento de la población, el envejecimiento y la detección precoz.",1935,1939,4955397,"2019-01-28T15:00:00+00:00"
"1yYU-m0BCKkHyZ2vQzHB","http://rtve.es/v/4945744?t=00h39m46s","Guionista, directora, periodista y escritora, A los niños hay que enseñarles, personas mayores. lo primero que escribió, -confesó una vez- fue un pequeño ensayo sobre la libertad.",2386,2387,4945744,"2019-01-20T21:00:00+00:00"
"2yMH-m0BCKkHyZ2vdj7O","http://rtve.es/v/4945523?t=00h36m25s","No, a los niños hay que enseñarles como a personas mayores.",2185,2189,4945523,"2019-01-20T15:00:00+00:00"
"PSQN-m0BCKkHyZ2vpJvF","http://rtve.es/v/4942370?t=00h19m00s","Fue presidente más longevo de la historia autonómica asturiana.",1140,1145,4942370,"2019-01-17T15:00:00+00:00"
"0CQN-m0BCKkHyZ2vppvE","http://rtve.es/v/4942370?t=00h38m42s","Afecta sobre todo a personas mayores de 65 años.",2322,2326,4942370,"2019-01-17T15:00:00+00:00"
"1CQN-m0BCKkHyZ2vppvQ","http://rtve.es/v/4942370?t=00h39m04s","Son personas mayores de 65 años, que muerto por otras patologías asociadas.",2344,2348,4942370,"2019-01-17T15:00:00+00:00"
"TyMH-m0BCKkHyZ2vaDu0","http://rtve.es/v/4933119?t=00h34m56s","Se recomienda para personas mayores, enfermos crónicos y mujeres embarazadas.",2096,2099,4933119,"2019-01-10T15:00:00+00:00"
"3CH--W0BCKkHyZ2vNU2C","http://rtve.es/v/4932251?t=00h19m09s","A largo plazo, el reto del sistema es el envejecimiento de la población Cuentan con la llegada de inmigrantes y con el aumento de la natalidad pero aún así.",1149,1154,4932251,"2019-01-09T21:00:00+00:00"
"ZCD8-W0BCKkHyZ2vdPzg","http://rtve.es/v/4930678?t=00h36m28s","Compartir piso no es solo una opción para los jóvenes, sino también para personas mayores que cobran pensiones de poco más de 400 euros y están solas.",2188,2191,4930678,"2019-01-08T21:00:00+00:00"
